"id_empleado","nombre","apellido","puesto","salario","id_sucursal","fecha_contratacion"
"369","Selena","Elías","Reponedor Part-Time","522.00","2","2019-05-21"
"370","Mercedes","Ayuso","Encargado de almacén","2369.77","2","2016-05-09"
"371","Lilia","Iñiguez","Encargado de cajas","2302.20","2","2023-04-24"
"372","Bonifacio","Guillen","Reponedor Part-Time","522.00","2","2023-01-17"
"373","Emma","Vega","Asistente de recursos humanos","2769.55","2","2017-05-27"
"374","Armida","Perea","Auxiliar de Servicios Part-Time","522.00","2","2021-09-10"
"375","Anastasio","Niño","Encargado de cajas","2493.00","2","2022-08-10"
"376","Luis Miguel","Carlos","Encargado de almacén","1863.61","2","2022-05-12"
"377","Moreno","Caballero","Reponedor","1601.80","2","2023-05-12"
"378","Dolores","Garcés","Supervisor de tienda","2537.20","2","2024-03-12"
"379","Felipa","Carlos","Cajero","1407.61","2","2019-06-05"
"380","Sigfrido","Falcó","Cajero","1700.97","2","2025-01-15"
"381","Carlos","Reguera","Reponedor","1606.06","2","2015-08-26"
"382","Lucila","Barriga","Asistente de recursos humanos","2951.90","2","2024-03-21"
"383","Charo","Batalla","Encargado de cajas","2432.88","2","2017-07-27"
"384","Eustaquio","Mínguez","Reponedor Part-Time","522.00","2","2022-10-17"
"385","Consuelo","Mora","Encargado de cajas","1810.63","2","2019-01-18"
"386","Leonardo","Carnero","Asistente de recursos humanos","2606.73","2","2022-09-17"
"387","Josué","Olivares","Asistente de recursos humanos","2314.37","2","2025-01-25"
"388","Maricruz","Valencia","Gerente de tienda","4047.87","2","2019-01-26"
"389","Buenaventura","Boix","Encargado de cajas","2339.21","3","2015-05-10"
"390","Apolonia","Hierro","Encargado de cajas","1890.49","3","2019-10-01"
"391","Eusebia","Gonzalez","Reponedor","1240.04","3","2024-07-12"
"392","Lope","Bou","Encargado de cajas","2218.91","3","2017-12-15"
"393","Mónica","Palacios","Reponedor","1429.12","3","2016-04-01"
"394","Eusebia","Vidal","Cajero","1645.05","3","2021-03-02"
"395","Julia","Bermúdez","Cajero","1486.14","3","2023-09-30"
"396","Natividad","Villegas","Supervisor de tienda","3475.99","3","2022-03-21"
"397","José Ángel","Coloma","Reponedor","1722.05","3","2016-06-04"
"398","Anabel","Cabeza","Auxiliar de Servicios","1770.59","3","2016-04-11"
"399","Chelo","Escudero","Auxiliar de Servicios","1643.69","3","2017-07-16"
"400","Marc","Palacio","Reponedor Part-Time","522.00","3","2017-10-29"
"401","Lorena","Blanch","Encargado de almacén","1990.14","3","2020-12-12"
"402","Ana","Arce","Auxiliar de Servicios Part-Time","522.00","3","2019-06-10"
"403","Florencio","Galan","Cajero","1751.19","3","2017-10-21"
"404","Ruy","Haro","Auxiliar de Servicios","1778.39","3","2024-07-25"
"405","Begoña","Francisco","Reponedor","1785.60","3","2024-04-29"
"406","Susanita","Hoyos","Auxiliar de Servicios","1669.90","3","2019-08-13"
"407","Cecilia","Carmona","Cajero Part-Time","522.00","3","2020-10-09"
"408","Nieves","Bayo","Auxiliar de Servicios","1414.96","3","2017-04-21"
"409","Patricio","Méndez","Encargado de almacén","2421.99","3","2023-07-17"
"410","Elisa","Izaguirre","Encargado de almacén","2366.37","3","2018-06-28"
"411","Carmela","Yáñez","Asistente de recursos humanos","2611.69","3","2016-05-24"
"412","Augusto","Gabaldón","Reponedor","1787.61","3","2019-11-27"
"413","Xiomara","Palomino","Auxiliar de Servicios","1731.58","3","2020-08-17"
"414","Macaria","Bas","Auxiliar de Servicios","1544.77","3","2017-06-12"
"415","Florencia","Porras","Encargado de cajas","2276.76","3","2021-11-14"
"416","Selena","Menendez","Asistente de recursos humanos","2360.86","3","2019-10-25"
"417","Tomasa","Cabrero","Cajero","1602.04","3","2019-09-25"
"418","Demetrio","Cuenca","Reponedor","1502.63","3","2024-11-01"
"419","María","Gabaldón","Encargado de cajas","2238.58","3","2019-10-09"
"420","Rosario","Cabello","Asistente de recursos humanos","2796.03","3","2016-12-15"
"421","Rufino","Torrens","Asistente de recursos humanos","2201.02","3","2019-07-10"
"422","Samuel","Daza","Cajero Part-Time","522.00","3","2023-07-09"
"423","Anacleto","Ibáñez","Cajero Part-Time","522.00","3","2016-03-21"
"424","Juan José","Nuñez","Asistente de recursos humanos","2915.10","3","2020-10-12"
"425","Buenaventura","Bueno","Cajero","1340.84","3","2017-04-13"
"426","Alfredo","Gimeno","Asistente de recursos humanos","2200.29","3","2017-03-10"
"427","Celestino","Oliveras","Cajero","1317.58","3","2015-08-14"
"428","Irene","Rozas","Encargado de cajas","2021.80","3","2018-04-03"
"429","Bernabé","Baños","Cajero","1218.12","3","2024-10-16"
"430","Teodosio","Moll","Auxiliar de Servicios","1681.17","3","2022-03-10"
"431","Héctor","Patiño","Reponedor","1470.38","3","2016-03-09"
"432","Patricia","Ledesma","Auxiliar de Servicios","1331.14","3","2024-04-19"
"433","Che","Pi","Auxiliar de Servicios","1453.91","3","2021-06-11"
"434","Eliana","Llabrés","Gerente de tienda","4475.80","3","2021-03-03"
"435","Consuela","Almeida","Encargado de cajas","1923.23","3","2020-10-14"
"436","Isidro","Rojas","Auxiliar de Servicios Part-Time","522.00","3","2016-09-27"
"437","Cloe","Alsina","Cajero","1503.04","3","2024-08-22"
"438","Adelina","Bueno","Auxiliar de Servicios Part-Time","522.00","3","2018-06-22"
"439","Virgilio","Cortés","Auxiliar de Servicios Part-Time","522.00","3","2015-04-24"
"440","Ramona","Yáñez","Supervisor de tienda","2502.17","3","2024-09-05"
"441","Félix","Puga","Cajero","1711.35","3","2024-04-28"
"442","Cristian","Vigil","Encargado de cajas","1962.02","3","2016-11-25"
"443","Cruz","Posada","Cajero","1464.26","3","2021-11-27"
"444","Cayetano","Farré","Cajero","1560.72","3","2015-12-10"
"445","Reyna","Pareja","Auxiliar de Servicios","1283.26","3","2021-02-05"
"446","Luis Miguel","Blanes","Cajero","1277.52","3","2018-09-17"
"447","Kike","Pareja","Cajero Part-Time","522.00","3","2024-06-05"
"448","Hortensia","Girona","Asistente de recursos humanos","2973.54","3","2016-08-11"
"449","Griselda","Bertrán","Reponedor","1736.74","3","2019-09-25"
"450","Cayetana","Carvajal","Encargado de almacén","1887.10","3","2024-08-07"
"451","Tadeo","Egea","Auxiliar de Servicios Part-Time","522.00","3","2019-11-01"
"452","Leandro","Seco","Reponedor","1535.86","3","2022-12-05"
"453","Amílcar","Pallarès","Encargado de cajas","2423.08","3","2022-12-11"
"454","Inés","Valverde","Gerente de tienda","5948.08","3","2024-11-20"
"455","Catalina","Luján","Reponedor","1663.10","3","2021-05-29"
"456","Blanca","Valverde","Reponedor Part-Time","522.00","3","2021-04-07"
"457","América","Ferrández","Asistente de recursos humanos","2126.47","3","2025-03-12"
"458","Trinidad","Garmendia","Encargado de almacén","1915.67","3","2016-03-29"
"459","Cruz","Bautista","Cajero","1609.41","3","2023-05-06"
"460","Luz","Palomino","Auxiliar de Servicios Part-Time","522.00","3","2024-01-26"
"461","Carmina","Almansa","Reponedor Part-Time","522.00","3","2018-02-20"
"462","Benigna","Expósito","Reponedor","1635.84","3","2024-08-29"
"463","Jovita","Gallardo","Encargado de cajas","2337.35","3","2024-07-03"
"464","Edelmiro","Ruiz","Cajero","1365.99","3","2019-04-14"
"465","Xavier","Badía","Encargado de almacén","2131.67","3","2017-01-24"
"466","Evangelina","Miguel","Auxiliar de Servicios","1248.13","3","2019-10-03"
"467","Aroa","Arnau","Auxiliar de Servicios","1614.09","3","2020-05-22"
"468","Palmira","Elorza","Cajero","1467.04","3","2024-11-02"
"469","Vicenta","Tovar","Auxiliar de Servicios","1638.82","3","2019-03-10"
"470","Juan Luis","Almansa","Cajero","1743.23","3","2019-10-10"
"471","Juan José","Izquierdo","Asistente de recursos humanos","2898.00","3","2020-01-13"
"472","Chus","Aguilera","Cajero","1248.98","3","2022-03-27"
"473","Ruperto","Huguet","Auxiliar de Servicios","1471.68","3","2022-03-20"
"474","Baldomero","Mínguez","Asistente de recursos humanos","2229.73","3","2018-11-27"
"475","Wilfredo","Tomas","Auxiliar de Servicios","1239.18","3","2023-05-01"
"476","Seve","Rosales","Reponedor","1349.23","3","2023-09-30"
"477","Mónica","Bello","Encargado de almacén","2328.40","3","2015-05-26"
"478","Salomón","Frutos","Auxiliar de Servicios Part-Time","522.00","3","2022-12-02"
"479","Cristóbal","Rebollo","Encargado de almacén","2278.99","3","2017-07-31"
"480","Alicia","Martorell","Supervisor de tienda","2610.81","3","2022-08-24"
"481","Gloria","Soria","Reponedor Part-Time","522.00","3","2022-09-20"
"482","Florentino","Ibañez","Asistente de recursos humanos","2491.63","3","2020-07-13"
"483","Jorge","Barrena","Auxiliar de Servicios","1273.37","3","2019-05-31"
"484","Benigno","Falcón","Encargado de cajas","1928.70","3","2015-03-30"
"485","Mario","Bellido","Encargado de almacén","1897.52","3","2017-12-22"
"486","Clotilde","Torres","Cajero","1281.47","3","2022-04-04"
"487","León","Dueñas","Asistente de recursos humanos","2242.31","3","2020-07-23"
"488","Antonia","Vidal","Gerente de tienda","5630.18","3","2016-09-11"
"489","Albert","Catalán","Cajero","1753.74","3","2022-12-06"
"490","Noa","Linares","Reponedor","1209.07","3","2016-01-14"
"491","Baltasar","Fortuny","Reponedor","1698.74","3","2020-08-10"
"492","Marta","Ripoll","Auxiliar de Servicios","1317.90","3","2017-07-11"
"493","Yaiza","Pinilla","Auxiliar de Servicios Part-Time","522.00","3","2023-07-25"
"494","María Ángeles","Sevillano","Cajero Part-Time","522.00","3","2016-06-13"
"495","María Teresa","Exposito","Auxiliar de Servicios","1319.41","3","2020-02-24"
"496","Mayte","Gimeno","Reponedor Part-Time","522.00","3","2016-05-14"
"497","Reynaldo","Aramburu","Encargado de almacén","2125.29","3","2020-06-15"
"498","José","Benítez","Reponedor Part-Time","522.00","3","2020-01-13"
"499","Gabino","Elías","Cajero","1435.20","3","2020-08-17"
"500","Almudena","Doménech","Encargado de cajas","1872.61","3","2020-03-21"
"501","Victoriano","Andreu","Reponedor Part-Time","522.00","3","2024-09-02"
"502","Reinaldo","Vázquez","Auxiliar de Servicios","1465.15","3","2020-02-28"
"503","Che","Vidal","Reponedor","1223.50","3","2015-09-30"
"504","Ariel","Sanmiguel","Cajero","1290.60","3","2024-08-14"
"505","Rafaela","Macias","Encargado de cajas","2330.23","3","2015-12-07"
"506","Cleto","Planas","Auxiliar de Servicios","1683.96","3","2020-08-17"
"507","Jimena","Gutiérrez","Asistente de recursos humanos","2796.83","3","2024-10-15"
"508","Gilberto","Izaguirre","Encargado de cajas","1978.94","3","2015-08-16"
"509","Clemente","Roman","Encargado de cajas","2028.39","3","2021-03-30"
"510","Darío","Solís","Encargado de almacén","2198.14","3","2019-10-25"
"511","Ainara","Peláez","Encargado de cajas","2428.37","3","2024-02-20"
"512","Victoriano","Pedraza","Encargado de almacén","1842.54","3","2017-10-05"
"513","Almudena","Arribas","Encargado de almacén","1920.17","3","2015-09-28"
"514","Héctor","Atienza","Cajero","1238.77","3","2023-01-31"
"515","Mauricio","Castro","Cajero Part-Time","522.00","3","2016-02-29"
"516","Macaria","Gallo","Asistente de recursos humanos","2760.53","3","2019-01-17"
"517","Enrique","Bernat","Encargado de cajas","1868.75","3","2017-08-11"
"518","Cruz","Cañete","Auxiliar de Servicios Part-Time","522.00","3","2019-11-25"
"519","Amelia","Sáenz","Encargado de almacén","1842.80","3","2021-09-13"
"520","Enrique","Ibáñez","Auxiliar de Servicios Part-Time","522.00","3","2018-10-13"
"521","Marita","Vilanova","Auxiliar de Servicios","1698.41","3","2015-11-24"
"522","Bonifacio","Peiró","Cajero","1290.72","3","2022-07-31"
"523","Loreto","Bautista","Cajero Part-Time","522.00","3","2024-01-13"
"524","Reyna","Serra","Asistente de recursos humanos","2380.59","3","2022-03-26"
"525","Victoria","Santamaría","Reponedor","1367.24","3","2021-09-29"
"526","Macaria","Chaves","Auxiliar de Servicios","1646.45","3","2023-03-09"
"527","Mateo","Vidal","Supervisor de tienda","2924.00","3","2024-02-24"
"528","Efraín","Ballesteros","Supervisor de tienda","3164.34","3","2019-07-08"
"529","Ana","Canet","Encargado de cajas","2189.93","3","2022-10-14"
"530","Luis Ángel","Pons","Encargado de cajas","1946.42","3","2018-04-02"
"531","Miguela","Cisneros","Auxiliar de Servicios Part-Time","522.00","3","2015-03-28"
"532","Severo","Contreras","Cajero Part-Time","522.00","3","2020-08-09"
"533","Candelaria","Hidalgo","Cajero","1559.55","3","2018-06-02"
"534","Guiomar","Téllez","Supervisor de tienda","2766.44","3","2020-04-08"
"535","Sigfrido","Isern","Reponedor","1517.73","3","2022-05-13"
"536","Montserrat","Barragán","Auxiliar de Servicios Part-Time","522.00","3","2020-03-27"
"537","Herminio","Cózar","Reponedor","1779.84","3","2021-02-09"
"538","Edelmiro","Olivé","Encargado de almacén","1807.50","3","2016-12-29"
"539","Epifanio","Moliner","Asistente de recursos humanos","2854.20","3","2021-12-09"
"540","Soledad","Alfonso","Auxiliar de Servicios","1371.78","3","2017-10-31"
"541","Martín","Sastre","Asistente de recursos humanos","2876.82","3","2024-11-05"
"542","Lola","Sarmiento","Cajero","1558.34","3","2019-11-07"
"543","Clímaco","Bejarano","Auxiliar de Servicios","1569.90","3","2022-11-11"
"544","Fabricio","Costa","Asistente de recursos humanos","2555.56","3","2021-04-24"
"545","Valero","Otero","Reponedor","1421.47","3","2019-03-28"
"546","Hugo","Madrigal","Reponedor","1798.58","3","2015-11-20"
"547","Clotilde","Cuéllar","Encargado de cajas","2055.18","3","2018-07-18"
"548","Olalla","Céspedes","Reponedor Part-Time","522.00","3","2018-12-18"
"549","Fortunato","Frutos","Cajero","1524.19","3","2018-01-09"
"550","Sandra","Salazar","Encargado de cajas","2062.47","3","2022-01-21"
"551","Eva","Doménech","Cajero","1677.18","3","2025-02-10"
"552","María","Gras","Supervisor de tienda","3423.71","3","2017-09-16"
"553","Jeremías","Pi","Asistente de recursos humanos","2607.60","3","2020-01-17"
"554","Concepción","Salgado","Encargado de cajas","1835.50","3","2020-08-25"
"555","Sonia","Sanz","Encargado de cajas","1817.48","3","2019-10-08"
"556","Maricruz","Acero","Auxiliar de Servicios","1394.81","3","2022-05-04"
"557","Bernarda","Aguiló","Reponedor","1393.34","3","2022-05-20"
"558","Reyes","Soria","Encargado de almacén","2443.19","3","2024-09-23"
"559","Sergio","Viñas","Reponedor","1256.12","3","2016-12-23"
"560","Pablo","Cáceres","Encargado de almacén","2336.00","3","2016-02-27"
"561","Chema","Ledesma","Cajero Part-Time","522.00","3","2015-03-30"
"562","Angélica","Menéndez","Reponedor","1405.81","3","2024-12-22"
"563","Etelvina","Bustamante","Encargado de almacén","1800.62","3","2024-06-08"
"564","Mirta","Chaparro","Encargado de cajas","2169.85","3","2016-05-05"
"565","Máximo","Codina","Encargado de cajas","1959.60","3","2022-09-06"
"566","Teodoro","Bosch","Cajero","1336.36","3","2023-07-14"
"567","Martín","Jiménez","Encargado de cajas","2094.00","3","2024-08-02"
"568","Esperanza","Moliner","Cajero","1393.59","3","2021-06-25"
"569","Vilma","Calatayud","Encargado de almacén","2034.57","3","2019-08-18"
"570","Maxi","Toro","Encargado de almacén","2452.26","3","2023-12-11"
"571","Santiago","Manzanares","Encargado de almacén","2492.61","3","2015-08-12"
"572","Humberto","Haro","Encargado de almacén","2395.67","3","2018-08-30"
"573","Samuel","Falcón","Cajero","1604.73","3","2023-01-14"
"574","Judith","Gracia","Encargado de almacén","2060.24","3","2017-09-16"
"575","Albano","Plana","Asistente de recursos humanos","2406.87","3","2016-01-04"
"576","Moisés","Páez","Reponedor","1495.05","3","2021-07-17"
"577","Consuela","Llanos","Reponedor Part-Time","522.00","3","2022-12-08"
"578","Ale","Zorrilla","Encargado de cajas","1909.97","3","2021-04-16"
"579","Wilfredo","Tur","Encargado de almacén","2361.84","3","2019-10-29"
"580","Nereida","Cabezas","Reponedor","1341.31","3","2016-09-04"
"581","Bruno","Lucas","Cajero","1304.31","3","2019-12-18"
"582","Luis Miguel","Ortega","Reponedor","1707.14","3","2023-08-27"
"583","Dan","Lloret","Encargado de cajas","1859.22","4","2019-03-12"
"584","Humberto","Santana","Asistente de recursos humanos","2768.10","4","2018-08-21"
"585","Victorino","Vilar","Asistente de recursos humanos","2099.70","4","2023-07-04"
"586","Florina","Trujillo","Encargado de cajas","2408.70","4","2015-11-10"
"587","Pacífica","Chamorro","Encargado de cajas","1979.44","4","2018-10-10"
"588","Heriberto","Calderón","Reponedor Part-Time","522.00","4","2017-11-25"
"589","Hilda","Oliveras","Cajero","1300.35","4","2016-04-12"
"590","Adelina","Lago","Reponedor","1665.85","4","2022-05-27"
"591","Alicia","Gracia","Encargado de cajas","1889.45","4","2020-05-22"
"592","Rico","Higueras","Encargado de cajas","2445.33","4","2020-04-05"
"593","Ágata","Arribas","Supervisor de tienda","3372.16","4","2023-10-09"
"594","Aníbal","Porta","Reponedor","1276.82","4","2016-02-10"
"595","Ester","Andreu","Asistente de recursos humanos","2337.83","4","2022-09-01"
"596","Sergio","Asensio","Cajero Part-Time","522.00","4","2020-10-11"
"597","Haydée","Matas","Reponedor","1216.51","4","2021-09-07"
"598","Mónica","Quiroga","Encargado de almacén","2248.60","4","2021-09-03"
"599","Cipriano","Mosquera","Cajero","1466.67","4","2018-09-29"
"600","Petrona","Hernandez","Encargado de almacén","2146.29","4","2016-05-04"
"601","Elías","Araujo","Asistente de recursos humanos","2726.54","4","2016-05-19"
"602","Jose Miguel","Olmedo","Auxiliar de Servicios Part-Time","522.00","4","2021-10-11"
"603","Leyre","Elías","Auxiliar de Servicios","1430.87","4","2018-11-11"
"604","Jacobo","Alfonso","Asistente de recursos humanos","2423.06","4","2022-01-15"
"605","Máximo","Benítez","Auxiliar de Servicios","1329.93","4","2018-10-02"
"606","Maximiano","Cisneros","Auxiliar de Servicios","1575.99","4","2017-01-25"
"607","Sandra","Peñas","Reponedor Part-Time","522.00","4","2015-06-05"
"608","Ileana","Cánovas","Encargado de almacén","1836.21","4","2022-09-06"
"609","Blanca","Arnal","Encargado de cajas","2137.16","4","2021-11-07"
"610","Modesto","Mora","Encargado de cajas","2178.74","4","2021-09-24"
"611","Desiderio","Ojeda","Auxiliar de Servicios","1360.62","4","2024-09-15"
"612","Eufemia","Palomo","Cajero","1563.40","4","2022-07-02"
"613","Tomás","Alsina","Asistente de recursos humanos","2726.95","4","2017-05-14"
